TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG,LST_CHN_DE
행정구역(시군구)별 성별 인구수,202309,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,143223,M,11200,성동구,Seongdong-gu,2023-10-05
행정구역(시군구)별 성별 인구수,202310,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,143056,M,11200,성동구,Seongdong-gu,2023-11-03
행정구역(시군구)별 성별 인구수,202311,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,142941,M,11200,성동구,Seongdong-gu,2023-12-11
행정구역(시군구)별 성별 인구수,202312,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,142842,M,11200,성동구,Seongdong-gu,2024-01-04
행정구역(시군구)별 성별 인구수,202401,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,142700,M,11200,성동구,Seongdong-gu,2024-02-01
행정구역(시군구)별 성별 인구수,202402,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,142674,M,11200,성동구,Seongdong-gu,2024-03-04
행정구역(시군구)별 성별 인구수,202403,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,142732,M,11200,성동구,Seongdong-gu,2024-04-01
행정구역(시군구)별 성별 인구수,202404,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,142686,M,11200,성동구,Seongdong-gu,2024-05-07
행정구역(시군구)별 성별 인구수,202405,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,142671,M,11200,성동구,Seongdong-gu,2024-06-03
행정구역(시군구)별 성별 인구수,202306,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,336169,M,11215,광진구,Gwangjin-gu,2023-07-06
행정구역(시군구)별 성별 인구수,202307,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,336141,M,11215,광진구,Gwangjin-gu,2023-08-11
행정구역(시군구)별 성별 인구수,202308,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,336446,M,11215,광진구,Gwangjin-gu,2023-09-04
행정구역(시군구)별 성별 인구수,202309,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,336604,M,11215,광진구,Gwangjin-gu,2023-10-05
행정구역(시군구)별 성별 인구수,202310,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,336294,M,11215,광진구,Gwangjin-gu,2023-11-03
행정구역(시군구)별 성별 인구수,202311,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,335854,M,11215,광진구,Gwangjin-gu,2023-12-11
행정구역(시군구)별 성별 인구수,202312,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,335554,M,11215,광진구,Gwangjin-gu,2024-01-04
행정구역(시군구)별 성별 인구수,202401,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,335335,M,11215,광진구,Gwangjin-gu,2024-02-01
행정구역(시군구)별 성별 인구수,202402,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,335200,M,11215,광진구,Gwangjin-gu,2024-03-04
행정구역(시군구)별 성별 인구수,202403,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,335105,M,11215,광진구,Gwangjin-gu,2024-04-01
행정구역(시군구)별 성별 인구수,202404,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,334790,M,11215,광진구,Gwangjin-gu,2024-05-07
행정구역(시군구)별 성별 인구수,202405,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,334421,M,11215,광진구,Gwangjin-gu,2024-06-03
행정구역(시군구)별 성별 인구수,202306,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161755,M,11215,광진구,Gwangjin-gu,2023-07-06
행정구역(시군구)별 성별 인구수,202307,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161729,M,11215,광진구,Gwangjin-gu,2023-08-11
행정구역(시군구)별 성별 인구수,202308,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161828,M,11215,광진구,Gwangjin-gu,2023-09-04
행정구역(시군구)별 성별 인구수,202309,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161892,M,11215,광진구,Gwangjin-gu,2023-10-05
행정구역(시군구)별 성별 인구수,202310,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161662,M,11215,광진구,Gwangjin-gu,2023-11-03
행정구역(시군구)별 성별 인구수,202311,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161430,M,11215,광진구,Gwangjin-gu,2023-12-11
행정구역(시군구)별 성별 인구수,202312,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161277,M,11215,광진구,Gwangjin-gu,2024-01-04
행정구역(시군구)별 성별 인구수,202401,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161154,M,11215,광진구,Gwangjin-gu,2024-02-01
행정구역(시군구)별 성별 인구수,202402,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,161022,M,11215,광진구,Gwangjin-gu,2024-03-04
행정구역(시군구)별 성별 인구수,202403,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,160888,M,11215,광진구,Gwangjin-gu,2024-04-01
행정구역(시군구)별 성별 인구수,202404,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,160670,M,11215,광진구,Gwangjin-gu,2024-05-07
행정구역(시군구)별 성별 인구수,202405,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,160473,M,11215,광진구,Gwangjin-gu,2024-06-03
행정구역(시군구)별 성별 인구수,202306,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174414,M,11215,광진구,Gwangjin-gu,2023-07-06
행정구역(시군구)별 성별 인구수,202307,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174412,M,11215,광진구,Gwangjin-gu,2023-08-11
행정구역(시군구)별 성별 인구수,202308,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174618,M,11215,광진구,Gwangjin-gu,2023-09-04
행정구역(시군구)별 성별 인구수,202309,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174712,M,11215,광진구,Gwangjin-gu,2023-10-05
행정구역(시군구)별 성별 인구수,202310,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174632,M,11215,광진구,Gwangjin-gu,2023-11-03
행정구역(시군구)별 성별 인구수,202311,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174424,M,11215,광진구,Gwangjin-gu,2023-12-11
행정구역(시군구)별 성별 인구수,202312,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174277,M,11215,광진구,Gwangjin-gu,2024-01-04
행정구역(시군구)별 성별 인구수,202401,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174181,M,11215,광진구,Gwangjin-gu,2024-02-01
행정구역(시군구)별 성별 인구수,202402,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174178,M,11215,광진구,Gwangjin-gu,2024-03-04
행정구역(시군구)별 성별 인구수,202403,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174217,M,11215,광진구,Gwangjin-gu,2024-04-01
행정구역(시군구)별 성별 인구수,202404,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,174120,M,11215,광진구,Gwangjin-gu,2024-05-07
행정구역(시군구)별 성별 인구수,202405,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,173948,M,11215,광진구,Gwangjin-gu,2024-06-03
행정구역(시군구)별 성별 인구수,202306,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,338115,M,11230,동대문구,Dongdaemun-gu,2023-07-06
행정구역(시군구)별 성별 인구수,202307,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,338657,M,11230,동대문구,Dongdaemun-gu,2023-08-11
행정구역(시군구)별 성별 인구수,202308,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,340333,M,11230,동대문구,Dongdaemun-gu,2023-09-04
행정구역(시군구)별 성별 인구수,202309,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,341238,M,11230,동대문구,Dongdaemun-gu,2023-10-05
행정구역(시군구)별 성별 인구수,202310,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,341521,M,11230,동대문구,Dongdaemun-gu,2023-11-03
행정구역(시군구)별 성별 인구수,202311,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,341510,M,11230,동대문구,Dongdaemun-gu,2023-12-11
행정구역(시군구)별 성별 인구수,202312,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,341149,M,11230,동대문구,Dongdaemun-gu,2024-01-04
행정구역(시군구)별 성별 인구수,202401,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,340983,M,11230,동대문구,Dongdaemun-gu,2024-02-01
행정구역(시군구)별 성별 인구수,202402,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,341620,M,11230,동대문구,Dongdaemun-gu,2024-03-04
행정구역(시군구)별 성별 인구수,202403,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,341987,M,11230,동대문구,Dongdaemun-gu,2024-04-01
행정구역(시군구)별 성별 인구수,202404,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,341981,M,11230,동대문구,Dongdaemun-gu,2024-05-07
행정구역(시군구)별 성별 인구수,202405,DT_1B040A3,총인구수,Koreans (Total),T20,명,101,Person,행정구역(시군구)별,By Administrative District,341680,M,11230,동대문구,Dongdaemun-gu,2024-06-03
행정구역(시군구)별 성별 인구수,202306,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,166040,M,11230,동대문구,Dongdaemun-gu,2023-07-06
행정구역(시군구)별 성별 인구수,202307,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,166298,M,11230,동대문구,Dongdaemun-gu,2023-08-11
행정구역(시군구)별 성별 인구수,202308,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167083,M,11230,동대문구,Dongdaemun-gu,2023-09-04
행정구역(시군구)별 성별 인구수,202309,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167468,M,11230,동대문구,Dongdaemun-gu,2023-10-05
행정구역(시군구)별 성별 인구수,202310,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167569,M,11230,동대문구,Dongdaemun-gu,2023-11-03
행정구역(시군구)별 성별 인구수,202311,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167556,M,11230,동대문구,Dongdaemun-gu,2023-12-11
행정구역(시군구)별 성별 인구수,202312,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167346,M,11230,동대문구,Dongdaemun-gu,2024-01-04
행정구역(시군구)별 성별 인구수,202401,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167230,M,11230,동대문구,Dongdaemun-gu,2024-02-01
행정구역(시군구)별 성별 인구수,202402,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167462,M,11230,동대문구,Dongdaemun-gu,2024-03-04
행정구역(시군구)별 성별 인구수,202403,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167574,M,11230,동대문구,Dongdaemun-gu,2024-04-01
행정구역(시군구)별 성별 인구수,202404,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167523,M,11230,동대문구,Dongdaemun-gu,2024-05-07
행정구역(시군구)별 성별 인구수,202405,DT_1B040A3,남자인구수,Koreans (Male),T21,명,101,Person,행정구역(시군구)별,By Administrative District,167318,M,11230,동대문구,Dongdaemun-gu,2024-06-03
행정구역(시군구)별 성별 인구수,202306,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,172075,M,11230,동대문구,Dongdaemun-gu,2023-07-06
행정구역(시군구)별 성별 인구수,202307,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,172359,M,11230,동대문구,Dongdaemun-gu,2023-08-11
행정구역(시군구)별 성별 인구수,202308,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,173250,M,11230,동대문구,Dongdaemun-gu,2023-09-04
행정구역(시군구)별 성별 인구수,202309,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,173770,M,11230,동대문구,Dongdaemun-gu,2023-10-05
행정구역(시군구)별 성별 인구수,202310,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,173952,M,11230,동대문구,Dongdaemun-gu,2023-11-03
행정구역(시군구)별 성별 인구수,202311,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,173954,M,11230,동대문구,Dongdaemun-gu,2023-12-11
행정구역(시군구)별 성별 인구수,202312,DT_1B040A3,여자인구수,Koreans (Female),T22,명,101,Person,행정구역(시군구)별,By Administrative District,173803,M,11230,동대문구,Dongdaemun-gu,2024-01-04
